merchant_id;latitude;longitude
403436;55.795433;37.617141
403448;55.755773;37.614608
403450;55.678326;37.561032
403451;55.610916;37.770106
403462;55.760697;37.632134
403469;55.824804;37.49736
403473;61.788339;34.360335
403479;55.653294;37.844208
403489;55.754897;37.569872
403493;55.846133;37.662596
403509;55.780841;49.212676
403513;55.658256;37.845089
403516;55.887635;37.678676
403523;55.594565;37.47854
403526;55.792696;37.57802
403529;55.727942;37.584757
403531;55.603863;37.292131
403547;54.591397;39.816576
403558;55.750403;37.53552
403567;59.92741;30.36064
403575;55.028749;82.936698
403579;55.683798;37.537883
403602;59.929844;30.483036
403606;55.722046;37.560062
403613;55.774932;37.548663
403614;55.705534;37.768669
403619;54.971946;73.285576
403629;55.824804;37.49736
403632;54.514337;36.247489
403642;55.744632;37.566072
403650;55.603425;37.484226
403678;55.824804;37.49736
403681;51.737936;36.192368
403686;55.850181;37.411499
403691;55.606075;37.288699
403696;55.866051;37.468003
403878;58.007599;56.261908
403904;55.746963;37.536356
404037;55.781615;37.53914
404067;55.752784;37.819307
404219;56.823326;60.505298
404223;51.733675;36.192503
404256;55.772578;37.591027
404362;55.845203;37.659739
404395;55.846133;37.662596
404409;55.896024;37.588224
404670;56.839612;60.550753
404719;55.768755;37.679116
404827;55.74903;37.538575
404912;55.569846;37.579044
404939;59.814256;30.324663
404947;55.814836;37.39046
404956;53.510524;49.293803
404957;55.734866;37.566189
405069;50.632777;36.570936
405086;59.925989;30.319821
405114;55.820207;37.79737
405129;55.783139;37.642671
405182;55.761193;37.579457
405211;55.844768;37.56291
405232;55.747424;37.70708
405250;55.75363;37.870583
405288;55.549103;37.554232
405331;55.814836;37.39046
405350;47.259348;39.719882
405368;55.755773;37.614608
405398;55.772796;37.678757
405454;55.654396;37.867538
405458;55.734481;37.585089
405465;55.739225;37.655706
405628;59.935417;30.359832
405705;55.748321;37.592482
405736;56.050933;92.904378
405756;55.824804;37.49736
405861;55.790833;37.61247
405930;54.993293;82.894046
405934;55.744145;37.58464
406080;55.743456;37.633607
406216;59.832204;30.375956
406227;54.96423;82.936465
406265;55.760038;37.625846
406289;55.747115;37.539078
406368;55.780841;49.212676
406452;55.028574;82.936429
406552;59.912914;30.446878
406622;55.744632;37.566072
406635;55.780841;49.212676
406657;55.903893;37.427112
406660;55.783073;37.731326
406935;55.741784;37.655894
407014;56.823326;60.505298
407035;55.720018;37.610485
407046;55.744632;37.566072
407135;55.775915;37.633499
407155;56.829098;60.598984
407213;55.767038;37.564302
407235;56.77668;60.553538
407258;59.987672;30.353948
407286;55.777383;37.639887
407359;55.69587;37.664896
407362;55.605617;37.486463
407367;55.706959;37.747595
407369;55.755773;37.614608
407376;59.738983;30.622903
407388;60.012278;30.398513
407391;47.203868;39.723601
407406;55.77592;37.484523
407408;55.805402;37.572504
407414;55.74903;37.538575
407429;55.740988;37.625406
407433;55.665883;37.627885
407434;56.221855;28.783198
407437;57.926335;33.938872
407441;55.83431;37.661015
407443;43.680486;40.207343
407453;59.988887;30.352744
407457;55.780036;37.601403
407459;59.93025;30.365958
407474;55.752784;37.819307
407480;55.747231;37.583463
407487;55.640111;37.532951
407493;55.789041;49.117338
407496;43.592955;39.726448
407499;59.987623;30.35384
407501;55.829567;49.11864
407506;55.761831;37.683221
407510;55.709439;37.614797
407519;55.74903;37.538575
407522;55.61236;37.607125
407525;55.720372;37.822074
407562;55.744632;37.566072
407565;55.814396;37.385861
407574;59.806898;30.320405
407575;55.754203;37.556388
407580;55.734836;37.488727
407593;60.02222;30.225291
407595;55.898947;37.632197
407597;55.772411;37.63146
407604;55.806343;37.6168
407606;60.020044;30.268635
407608;51.621449;45.972443
407610;55.768355;49.217176
407611;55.740988;37.625406
407614;55.504308;36.029953
407619;55.682706;37.66132
407620;54.878045;37.206548
407623;59.804821;30.316407
407664;55.780841;49.212676
407667;59.945684;30.475804
407674;55.713136;37.621426
407681;59.939095;30.315868
407687;55.760859;37.580571
407690;59.858426;30.228498
407693;55.819014;37.361247
407694;53.325718;50.305359
407696;55.807096;37.409334
407698;55.793328;37.604161
407700;55.805402;37.572504
407703;59.925268;30.340832
407704;55.725443;37.625406
407705;55.779757;37.535233
407707;55.781038;37.632359
407712;55.754152;37.859183
407716;55.792589;37.527588
407729;51.864328;42.870848
407730;55.728322;37.609505
407741;55.75057;37.532753
407743;55.821012;37.386184
407756;55.749172;37.560538
407762;60.01745;30.251674
407766;55.753438;37.612326
407769;55.846133;37.662596
407790;53.3788;58.981513
407795;53.20466;50.123496
407814;60.105258;30.248656
407816;55.621719;37.611733
407819;55.659312;37.919433
407820;55.924603;37.998835
407824;59.952479;30.295746
407827;53.189598;50.083718
407830;47.230596;39.610521
407848;55.760256;37.624831
407849;55.761457;37.6122
407850;55.751812;37.599292
407858;59.914854;30.347534
407859;57.926335;33.938872
407868;55.718202;37.672855
407875;55.764774;37.611608
407889;55.853248;38.442037
407892;58.011504;56.237573
407893;55.649815;37.74472
407896;55.777272;37.520806
407908;55.831014;37.593147
407916;59.940988;30.280178
407923;55.730365;37.737309
407927;56.84548;35.806946
407930;55.750621;37.817519
407939;59.942606;30.369776
407956;59.92741;30.36064
407960;58.398685;31.101615
407965;55.762961;37.619647
407966;59.805771;30.388488
407968;55.878238;37.586482
407970;55.746963;37.536356
407973;55.743649;37.508122
407976;55.637078;37.599867
407987;55.777894;37.62828
407988;55.850408;37.44409
408001;55.715008;37.608167
408024;59.935836;30.316695
408031;55.607011;37.739204
408033;55.665243;37.874149
408036;55.77434;49.137819
408039;59.921272;30.329487
408041;55.818245;37.723071
408045;60.00428;30.298324
408046;59.91475;30.470998
408071;60.007704;30.259741
408072;55.752283;37.887489
408075;55.664827;37.62669
408089;55.744475;37.649624
408093;55.764182;37.563269
408098;55.79145;37.559739
408113;55.173812;61.454377
408125;56.012838;37.461445
408126;55.776264;37.835593
408128;55.722953;37.665641
408130;55.792873;37.576735
408133;55.753083;37.587614
408135;55.840351;37.49179
408166;56.816203;60.58629
408167;55.690821;37.858824
408177;55.675885;37.66203
408187;55.727896;37.448851
408190;55.875486;37.622558
408195;55.692242;37.52792
408200;55.770654;37.596606
408209;56.871517;53.224992
408212;55.823247;37.498043
408213;55.744632;37.566072
408218;55.749238;37.583284
408224;55.760256;37.624831
408230;55.763857;37.560134
408231;55.764607;37.602993
408234;55.921778;37.719405
408240;55.741242;37.658706
408244;55.794092;37.574103
408245;55.746238;37.862705
408257;59.985998;30.218365
408261;55.752784;37.819307
408277;55.744632;37.566072
408278;59.931643;30.358556
408298;55.746405;37.682592
408308;55.790519;37.680356
408310;55.751771;37.82034
408311;56.325774;44.003417
408312;55.774355;37.666809
408313;55.7571;37.602948
408316;55.140461;37.45327
408323;55.724266;37.642806
408330;59.965205;30.310559
408334;55.823879;37.497216
408337;55.585326;37.723753
408357;59.936093;30.313532
408366;55.809231;37.636392
408379;47.28518;39.716962
408381;55.652796;37.606703
408399;55.793328;37.604161
408404;55.78197;37.706586
408406;55.808923;37.462317
408411;55.746542;37.687443
408417;55.752784;37.819307
408420;60.019041;30.645577
408422;55.815848;37.362729
408431;55.783939;37.597468
408435;53.54179;49.39056
408439;55.786338;37.506918
408440;55.637393;37.600388
408452;55.675544;37.505894
408455;59.877181;30.358826
408456;60.003147;30.228246
408459;55.779849;37.666072
408464;55.717213;37.785908
408473;59.849202;30.144245
408479;55.757734;37.634389
408481;55.705939;37.622306
408484;56.135519;47.240676
408492;54.965833;39.025771
408494;55.708729;37.622091
408500;55.639029;37.759228
408512;59.966962;30.310829
408513;55.663776;37.511302
408517;55.815848;37.362729
408533;55.764354;37.638566
408550;56.014363;37.205102
408554;55.913359;37.396443
408599;55.740993;37.617941
408615;55.852298;37.637353
408619;47.225487;39.717798
408623;55.931573;37.520734
408644;55.824784;37.497234
408656;55.829229;37.305884
408666;55.690435;37.297979
408667;56.810438;60.514515
408671;55.763857;37.560134
408674;55.794892;37.619549
408685;55.916118;37.846023
408687;55.766668;37.381585
408691;55.684559;37.602032
408695;59.92741;30.36064
408700;55.953901;38.05728
408701;56.89088;60.612728
408703;55.725443;37.625406
408704;55.657636;37.43278
408711;55.759628;37.62925
408712;55.583561;37.600109
408722;55.807542;37.579529
408723;55.605617;37.486463
408724;55.962962;37.405974
408729;55.713892;37.65717
408749;55.724804;52.380782
408753;55.639959;37.758204
408762;55.741784;37.655894
408773;59.914953;30.29518
408779;55.61813;37.507484
408780;55.653314;37.64613
408781;55.885469;37.602166
408784;50.367517;40.138838
408785;55.747956;49.21043
408790;53.207378;50.197939
408794;55.656697;37.5425
408798;55.794892;37.619549
408803;55.862237;37.463386
408811;55.910811;37.396452
408821;55.654112;37.482349
408822;55.746963;37.536356
408828;53.544016;49.360044
408842;55.661008;37.880222
408843;55.788722;37.681353
408844;60.02222;30.225291
408850;54.516203;36.246582
408862;55.75896;37.610619
408864;55.750403;37.53552
408866;55.748275;37.583571
408868;54.72191;20.499582
408869;55.761148;37.623304
408870;55.771565;37.602885
408889;60.039153;30.323486
408897;55.571362;37.444853
408900;55.766668;37.381585
408902;59.891647;30.522085
408904;55.622604;37.60593
408909;55.754203;37.556388
408914;55.605617;37.486463
408923;55.962962;37.405974
408932;55.679651;37.88713
408944;55.868016;37.550854
408945;55.612212;37.71813
408955;55.721265;37.623196
408960;55.709028;37.620761
408964;55.692242;37.52792
408976;55.812529;37.832827
408980;55.824005;37.634434
408983;55.746132;37.565272
408986;55.690496;37.599624
408993;55.810896;37.768956
409005;56.348741;37.519288
409006;55.636306;37.521129
409022;55.741389;37.657314
409034;55.824799;37.436427
409035;55.818316;49.095401
409046;55.747424;37.70708
409055;55.776588;37.645959
409056;55.770654;37.596606
409057;55.782744;37.720816
409060;59.965066;30.315688
409077;59.819775;30.317018
409084;53.198802;50.110901
409085;51.769375;55.102713
409087;55.646914;37.746912
409095;59.981708;30.209894
409114;56.823548;60.543234
409116;55.766278;37.607619
409123;55.768005;37.598052
409124;55.638363;37.351545
409144;55.670133;37.552427
409152;55.814836;37.39046
409155;59.829798;30.380044
409164;55.808225;37.638
409167;55.767073;37.588162
409180;55.884161;37.689662
409182;59.84093;30.483593
409184;55.744794;37.558445
409191;55.742635;37.499561
409199;59.849374;30.320414
409210;59.842956;30.247551
409221;55.852809;37.585817
409222;55.823292;37.4978
409231;55.747424;37.70708
409236;55.788803;37.578091
409237;56.1492;40.387096
409244;47.278186;39.896086
409247;56.129223;40.404667
409249;59.946058;30.35887
409259;54.316823;48.396439
409263;44.983268;41.096882
409274;59.863328;30.404074
409293;59.851173;30.476532
409296;59.868948;30.35048
409300;55.741683;37.593506
409307;55.777849;37.598744
409311;55.753438;37.612326
409314;55.741135;37.502786
409315;51.83192;55.151968
409321;55.67225;37.268739
409332;59.93232;30.346842
409333;59.863165;30.475876
409339;55.757491;37.635404
409348;55.849883;37.449462
409358;59.946225;30.361341
409360;54.634386;39.688818
409375;55.786597;49.170329
409386;47.231624;39.618597
409399;55.735332;37.614096
409404;59.925155;30.320171
409407;55.762839;37.606586
409409;55.796825;37.612165
409416;55.74903;37.538575
409427;55.745422;49.215011
409429;55.692242;37.52792
409433;55.720489;37.615452
409434;59.092376;37.917708
409436;55.721234;37.576816
409437;55.807972;37.579798
409438;55.823879;37.497216
409439;47.231728;39.728703
409445;55.793328;37.604161
409455;55.784;37.70231
409470;55.671443;37.445895
409484;55.724282;37.673457
409488;55.794118;49.147593
409491;55.737608;37.644657
409495;60.017342;30.320575
409499;59.943264;30.349097
409503;59.891647;30.522085
409507;55.658256;37.845089
409510;55.731232;37.620627
409514;60.052735;30.331148
409525;55.744596;52.423281
409527;55.706071;37.76689
409552;55.910811;37.396452
409553;55.801268;37.79817
409560;55.734937;37.642186
409561;55.61236;37.607125
409562;53.325718;50.305359
409563;56.850471;35.939951
409565;55.703489;37.583329
409567;55.658256;37.845089
409573;53.22026;44.943477
409578;55.761725;37.619171
409579;55.787811;37.519467
409592;61.775037;34.307559
409597;55.640167;37.528855
409600;55.593995;37.734946
409602;55.781919;37.704017
409607;56.313653;44.06965
409608;55.78035;37.691558
409610;55.605617;37.486463
409613;64.542034;40.535013
409626;55.766278;37.607619
409632;55.671443;37.445895
409634;57.990181;56.234043
409636;55.82222;49.092921
409641;55.774087;37.58067
409645;59.930818;30.364215
409653;55.793328;37.604161
409655;59.920104;30.354307
409659;55.892587;37.724445
409662;55.704514;37.768301
409681;59.833104;30.379379
409682;55.815848;37.362729
409684;55.633221;37.624247
409691;55.706168;37.665048
409710;55.739823;37.783141
409713;55.823292;37.4978
409716;55.712766;37.558293
409720;55.469852;37.30539
409726;55.729833;37.731021
409739;57.692931;39.770088
409749;51.707155;39.172035
409751;55.757222;37.659075
409754;55.675544;37.505894
409762;60.05335;30.312086
409780;55.961122;37.412325
409781;54.79458;32.050281
409788;55.911416;37.778137
409791;59.880162;30.459024
409805;54.915947;37.436813
409807;55.650099;37.730203
409808;55.74903;37.538575
409819;55.822033;37.646229
409834;59.123924;37.966756
409835;55.758468;37.409325
409840;55.746005;37.547567
409842;59.369678;28.613067
409843;55.704509;37.512838
409848;55.742027;37.653433
409851;55.841832;37.562461
409853;59.93548;30.335353
409856;60.016905;30.320692
409857;55.745159;37.627337
409863;56.471844;84.964753
409864;59.927301;30.383224
409877;55.835275;37.389167
409878;55.762176;37.620393
409884;45.062178;38.9946
409887;48.903203;142.730432
409889;55.819894;37.495276
409894;55.768056;37.600001
409895;47.219416;38.919842
409899;54.83518;83.097299
409920;55.910886;37.538718
409926;55.820834;37.642689
409941;47.210179;39.665228
409951;59.987672;30.353948
409952;55.652933;37.62069
409953;55.856401;37.48358
409955;55.771808;37.679646
409957;55.787001;37.56079
409966;55.748726;37.705455
409967;56.098738;47.285295
409970;55.890482;37.539239
409975;55.781079;37.598968
409997;59.990759;30.205833
410001;55.742478;37.863262
410005;55.77711;37.527049
410006;55.792589;37.527588
410015;55.672224;37.550693
410024;55.74903;37.538575
410031;55.792959;37.936726
410032;54.16502;37.585431
410039;55.744632;37.566072
410053;55.756624;37.623106
410057;55.772416;37.620519
410064;55.887195;37.649256
410075;59.819775;30.317018
410077;55.740431;37.883519
410083;59.831756;30.5012
410087;55.738014;37.637991
410104;54.737949;20.486053
410112;59.855109;30.376415
410122;53.207378;50.197939
410131;48.768624;44.47453
410134;56.816863;60.537871
410135;55.768355;49.217176
410140;55.672224;37.550693
410141;55.619467;37.50928
410150;55.74335;37.656191
410154;55.735758;37.580517
410170;55.758053;37.660691
410177;55.582986;37.59524
410181;55.803484;37.618767
410183;55.772411;37.63146
410186;55.757212;37.595097
410188;55.868869;37.638288
410195;55.799588;37.483023
410212;55.812272;37.595402
410214;55.961122;37.412325
410218;55.790939;37.806425
410219;55.726877;37.625792
410221;54.826816;38.166147
410229;55.729741;37.640003
410243;55.743649;37.508122
410245;56.689754;43.420968
410246;54.757275;56.035856
410256;55.738591;37.411005
410269;55.789315;37.631424
410274;55.75131;37.584613
410280;51.669484;39.207312
410287;50.552504;36.569005
410288;43.606247;39.732314
410290;55.75981;37.645501
410294;55.776588;37.645959
410295;57.015292;40.969384
410302;55.783944;37.624678
410311;56.317942;43.925443
410314;55.763108;37.634865
410332;59.927716;30.346932
410335;45.102209;38.983847
410337;55.629348;51.803713
410339;55.761219;37.717735
410353;55.792635;37.574444
410354;55.671443;37.445895
410355;43.606247;39.732314
410357;55.760925;37.632511
410360;55.759238;37.409244
410362;55.696575;37.561544
410369;55.741784;37.655894
410373;55.800317;37.536517
410377;59.943404;30.278678
410381;55.806454;37.812345
410382;55.675544;37.505894
410383;54.305141;48.352449
410384;55.741328;37.657799
410390;55.793748;37.490299
410393;55.843995;37.433966
410399;59.912003;30.480125
410401;55.654396;37.867538
410429;55.622604;37.60593
410436;55.751675;37.582619
410437;55.776386;37.65514
410442;57.978371;56.188804
410443;55.851161;37.646013
410444;56.843053;60.627855
410457;54.998272;73.347515
410462;55.897826;37.572252
410469;59.933302;30.440222
410479;47.229281;39.628532
410485;55.720499;37.575073
410498;55.909368;37.540362
410500;55.677539;37.280569
410504;59.944328;30.294138
410507;55.831403;37.569459
410508;47.217488;38.89883
410513;55.706959;37.747595
410519;55.774279;37.618444
410521;57.745239;40.928313
410523;55.760064;37.615407
410529;55.792129;37.660135
410535;55.792463;37.60496
410537;55.914302;37.866648
410558;55.756523;37.534945
410567;55.863106;37.602049
410571;55.792635;37.574444
410573;55.727572;37.581236
410576;55.74903;37.538575
410584;56.151612;44.208718
410589;57.626125;39.869254
410595;56.809127;37.817555
410596;55.794376;37.604574
410607;55.842454;37.565317
410613;53.194842;45.017822
410614;55.706883;37.592096
410615;55.794452;37.587093
410616;55.799588;37.483023
410619;55.778866;49.129573
410620;59.870091;30.379388
410627;55.157428;61.394918
410630;55.77753;37.61759
410632;55.784116;37.720214
410634;55.790464;37.530409
410637;61.038942;30.146913
410645;59.832204;30.347336
410647;55.646279;37.671759
410656;56.965079;40.989983
410659;55.74903;37.538575
410665;55.782754;37.724723
410669;53.247953;50.238183
410679;53.862175;79.026448
410686;52.758604;41.437694
410691;54.779608;56.032191
410692;55.744632;37.566072
410696;55.702926;37.580337
410700;55.789608;37.752481
410706;56.314387;38.136619
410707;55.729944;37.425072
410711;59.91277;30.50429
410715;55.79599;37.48958
410718;59.850649;30.267314
410719;55.789436;37.585592
410734;55.786698;37.595321
410736;59.920659;30.462886
410746;55.810896;37.768956
410751;55.809469;37.464571
410766;55.803049;37.846086
410768;55.772264;37.664393
410773;55.127471;38.728186
410774;55.799973;37.584254
410775;55.815747;49.08754
410780;55.835275;37.389167
410790;55.777783;37.586877
410791;54.306575;48.359644
410795;53.181326;50.07672
410800;55.742331;37.61
410807;55.714414;37.612982
410815;51.307698;37.87308
410819;55.794092;37.574103
410826;55.793849;49.119799
410839;55.566313;37.571929
410841;55.794715;37.928021
410842;55.855078;37.478082
410846;55.765331;37.638539
410849;55.689486;37.531496
410858;59.92741;30.36064
410873;55.575241;39.521758
410877;55.793328;37.604161
410879;51.737936;36.192368
410886;55.765711;37.591306
410887;47.237119;39.614716
410893;52.629011;38.456967
410897;55.823879;37.497216
410905;55.726299;37.394709
410926;59.198371;39.859399
410936;55.719384;37.626645
410942;55.637393;37.600388
410944;55.760038;37.625846
410953;55.835275;37.389167
410954;55.883091;37.416736
410960;58.053974;38.824863
410965;55.868016;37.550854
410972;55.757409;37.633688
410973;55.117932;36.613498
410985;59.793396;30.324366
411002;55.819767;37.374039
411014;45.04061;38.976014
411015;55.63318;37.596965
411025;55.677539;37.280569
411029;55.728393;37.61265
411032;55.700162;37.855635
411037;55.63659;37.841091
411041;55.827358;37.579699
411049;55.765564;37.609622
411066;56.266192;32.809996
411071;55.757222;37.659075
411073;54.701569;56.001092
411075;55.753438;37.612326
411078;55.740319;37.609029
411081;55.778659;37.600379
411096;55.762191;37.565362
411099;56.188283;36.977379
411105;59.758844;30.360047
411108;55.73741;37.631757
411110;55.763584;37.657538
411120;55.714414;37.612982
411123;48.697726;44.499736
411127;59.87346;30.436135
411141;55.796526;37.512155
411152;59.702554;30.093903
411156;55.593995;37.734946
411158;55.729741;37.673933
411165;55.749111;37.589554
411174;55.605439;37.286732
411176;55.19502;61.323915
411177;51.725865;36.175085
411182;55.740213;37.656371
411187;59.981708;30.209894
411201;55.751467;37.598079
411212;55.797493;37.606209
411214;59.740507;30.583449
411224;55.692242;37.52792
411225;55.679138;37.662425
411231;44.048621;43.03515
411246;60.052735;30.331148
411252;57.599475;39.874769
411257;55.847796;37.360115
411269;55.677539;37.280569
411275;59.851598;30.315859
411276;55.761943;37.564868
411279;55.822878;37.606281
411292;55.904927;37.416619
411302;55.708009;37.5956
411306;60.011216;30.386682
411307;59.922147;30.33714
411311;59.925155;30.320171
411322;55.576645;37.908357
411327;59.841238;30.347722
411332;54.724042;55.946106
411334;59.891665;30.522157
411345;47.218798;38.923166
411350;55.648768;37.369206
411366;55.683615;37.414445
411367;55.723567;37.679026
411370;55.723861;37.610053
411390;54.917324;37.425845
411391;56.143699;47.246829
411400;55.799497;37.528576
411409;59.982442;30.343572
411418;55.754203;37.556388
411420;55.78849;37.584595
411422;55.846133;37.662596
411424;55.828764;37.633643
411425;55.708475;37.658643
411430;59.937121;30.313622
411434;60.003669;30.287526
411446;55.748726;37.70708
411459;55.953901;38.05728
411465;55.729696;37.636311
411469;52.726477;41.459775
411471;55.800565;37.586509
411475;55.73512;37.617087
411477;55.748093;37.586527
411491;55.771768;37.579475
411506;55.779003;37.587173
411513;55.822888;37.496758
411518;57.160571;65.520988
411521;55.846598;37.559371
411527;55.747647;37.680616
411530;55.63318;37.596965
411541;55.758053;37.660691
411546;55.77592;37.484523
411548;55.724282;37.673457
411551;55.634664;37.812516
411553;55.792696;37.57802
411554;55.849883;37.449462
411560;55.69587;37.664896
411562;56.332566;36.728698
411567;54.942201;37.405094
411569;55.727988;37.580607
411576;51.710867;39.159638
411578;55.822878;37.606281
411583;55.857144;37.43207
411591;68.970401;33.071307
411595;55.709343;37.672522
411605;55.745863;37.496614
411606;55.435411;37.549543
411607;55.782744;37.720816
411623;59.934366;30.336889
411625;55.744708;37.582673
411627;59.921313;30.355035
411629;55.656697;37.5425
411636;55.84583;37.559721
411640;55.762227;37.622199
411643;55.819459;37.34823
411650;58.52811;31.253197
411651;53.249968;50.225023
411655;55.672224;37.550693
411672;55.784658;37.442509
411675;55.740771;37.655302
411677;55.751254;37.816271
411687;59.899925;30.273495
411689;55.476414;37.415622
411697;56.307991;44.073414
411710;55.570467;37.449974
411715;55.708866;37.594746
411717;55.827358;37.579699
411723;55.691059;37.729754
411741;55.807015;37.622315
411770;55.163384;61.430312
411772;56.855659;35.910198
411775;56.638585;47.888864
411778;56.863434;60.630874
411779;55.793728;37.800712
411799;60.033697;30.367692
411814;55.780841;49.212676
411817;55.96275;37.511113
411818;54.210465;37.620681
411831;55.863358;37.433508
411841;61.2775;73.365733
411842;55.757222;37.659075
411863;55.974836;37.906048
411864;60.179549;30.378903
411866;53.402868;58.987595
411867;51.507049;45.976612
411869;55.792706;49.12633
411872;55.833354;37.290972
411873;55.762227;37.622199
411877;55.663776;37.511302
411880;59.987672;30.353948
411883;55.758691;37.657188
411884;55.797797;37.938531
411890;55.741262;37.628271
411901;46.352503;48.038398
411903;55.814234;37.657871
411904;55.665061;37.481487
411910;55.805953;37.461903
411915;56.001902;37.209746
411929;55.74903;37.538575
411951;55.744632;37.566072
411963;55.820521;37.604565
411968;55.729483;37.606209
411975;55.728373;36.862152
411976;60.005347;30.300956
411981;55.451073;37.761986
411983;55.757222;37.659075
411985;59.891647;30.522085
411990;59.831734;30.348522
411997;55.791946;49.099102
411998;45.011446;39.122529
411999;59.92741;30.36064
412001;55.760444;37.662344
412018;47.27936;39.714797
412026;55.801167;37.536778
412031;55.768375;37.646777
412033;55.752141;37.590713
412038;55.157428;61.394918
412054;55.672209;37.279536
412055;57.741992;40.91792
412057;55.568884;37.581936
412067;55.799492;49.128297
412074;55.829567;49.11864
412075;59.758844;30.360047
412079;55.778674;37.665156
412083;56.835766;60.598768
412092;55.730497;37.645214
412097;55.736306;37.590497
412124;55.744632;37.566072
412138;51.697198;39.272664
412143;55.675544;37.505894
412146;55.670133;37.552427
412147;54.746446;55.991147
412154;59.935836;30.316695
412160;55.823879;37.497216
412177;55.752739;37.634586
412186;56.735767;37.161722
412187;59.883151;30.370001
412188;55.824784;37.497234
412190;55.74903;37.538575
412197;55.741683;37.593506
412198;59.940434;30.359993
412207;54.697531;55.995405
412208;55.951038;38.062211
412223;55.767418;37.601169
412235;55.904397;37.544953
412238;47.410681;40.103588
412251;55.741865;37.652544
412258;54.83518;83.097299
412259;55.582986;37.59524
412261;55.792873;37.576735
412262;55.850408;37.44409
412264;55.747115;37.539078
412277;53.268703;34.357074
412282;55.898947;37.632197
412283;55.758691;37.657188
412286;60.059643;30.336332
412288;55.887619;37.63791
412305;60.057411;30.308313
412319;59.985926;30.202743
412321;55.757491;37.635404
412325;59.986169;30.227618
412327;59.942119;30.275848
412337;55.690654;37.539581
412356;55.739554;37.651735
412365;55.656824;37.590767
412375;55.783149;37.662677
412380;55.771459;37.632898
412389;55.744977;37.549866
412395;55.658454;37.472935
412400;55.596335;37.602885
412408;56.843053;60.627855
412427;44.726915;37.767941
412430;59.848665;30.320988
412431;55.781919;37.704017
412432;55.681453;37.62484
412433;55.788803;37.578091
412441;55.702647;52.32947
412446;55.706533;37.576825
412452;55.783585;37.56017
412463;47.221191;39.715525
412464;56.841394;60.608389
412467;59.870091;30.379388
412478;55.787811;37.519467
412497;55.686472;37.583436
412499;59.990759;30.205833
412500;59.831734;30.348522
412504;55.73481;37.617348
412505;60.052735;30.331148
412521;61.791354;34.364422
412540;55.675641;37.626951
412542;55.800914;37.540793
412553;53.27537;34.316704
412558;55.610428;37.718759
412560;55.856351;37.653334
412562;57.935472;56.339586
412570;55.810744;37.578496
412599;55.799117;37.506406
412603;55.953901;38.05728
412612;55.68942;37.60213
412619;55.770552;37.64162
412622;55.665061;37.481487
412623;55.692125;37.896508
412633;59.877181;30.358826
412635;55.751315;37.869846
412639;55.862979;37.58623
412651;59.58358;30.13855
412663;60.039153;30.323486
412664;55.776588;37.645959
412675;59.881092;30.317045
412676;55.779449;37.600459
412677;55.755773;37.614608
412678;59.932103;30.345369
412679;55.844829;37.423626
412691;55.6935;37.495994
412694;55.652933;37.62069
412700;59.948942;30.475364
412709;55.659622;37.747738
412710;55.743162;37.675406
412719;55.845203;37.659739
412720;56.344262;36.71163
412726;55.744794;37.558445
412728;55.784607;38.447553
412729;55.780841;49.212676
412751;55.74903;37.538575
412753;56.302787;38.135873
412757;60.002148;30.272623
412762;55.388364;36.73964
412764;53.519011;49.423519
412770;59.920104;30.354307
412776;55.77753;37.477282
412781;59.902181;30.273171
412782;43.582488;39.720636
412790;55.791582;37.705607
412796;55.792306;49.124587
412800;55.780846;49.127354
412817;55.818366;37.580553
414169;55.723764;52.377261
414179;56.882968;35.843058
414211;56.997102;40.977254
414223;47.212989;38.932454
414225;55.570014;37.580643
414254;55.809469;37.464571
414258;59.858688;30.247937
414270;56.339816;38.124635
414273;55.155618;61.365534
414277;54.191774;37.618866
414287;51.525482;46.019758
414295;55.74903;37.538575
414297;59.939483;30.349115
414312;55.763741;37.387954
414340;55.759334;37.614267
414342;55.692242;37.52792
414351;55.758347;37.63314
414354;55.472867;37.310474
414434;56.118781;47.183687
414455;56.995587;40.97799
414456;55.75709;52.452117
414476;55.650505;37.745915
414488;56.128315;40.403068
414529;55.028574;82.936429
414545;55.863106;37.602049
414546;54.674554;55.928786
414552;55.78643;49.124326
414558;55.658256;37.845089
414566;59.987672;30.353948
414568;55.865424;37.498941
414574;55.012625;82.952383
414575;51.667194;39.191861
414602;55.776355;37.676852
414622;55.76759;37.579574
414648;51.660775;39.202281
414660;59.931936;30.356939
414685;44.983268;41.096873
414692;54.629565;39.709812
414700;59.902434;30.353076
414711;55.909837;37.398186
414748;55.82759;49.137352
414756;56.348726;43.874338
414757;59.924749;30.318042
414766;55.787437;49.120473
414770;55.775783;37.593695
414806;47.259378;39.851709
414842;59.932509;30.359266
414859;55.797012;37.618273
414863;55.697884;37.665992
414866;55.782132;37.832234
414892;59.934172;30.341461
414915;54.306575;48.359644
414949;60.008594;30.297659
414952;55.836458;37.632296
414974;55.664827;37.62669
414987;51.531243;46.02963
415019;55.640167;37.528855
415042;43.680486;40.207343
415064;55.82759;49.137352
415091;55.594016;37.734991
415099;55.75398;37.636644
415103;68.913682;33.095678
415161;55.826655;37.446704
415168;56.34277;37.515641
415171;59.927175;30.357891
415174;55.747956;49.21043
415196;59.985656;30.232388
415209;55.593995;37.734946
415237;55.169406;61.377275
415239;59.932103;30.345369
415265;55.76172;37.604592
415266;55.774563;37.587128
