count_good,count_good_unique
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
5035.0,2386.0
